date,hour,price
2021-06-01,19,83.34
2021-06-02,19,81.99
2021-06-03,19,81.95
2021-06-04,19,75.62
2021-06-05,19,68.94
2021-06-06,19,88
2021-06-07,19,91.5
2021-06-08,19,95.17
2021-06-09,19,96.11
2021-06-10,19,88.07
2021-06-11,19,44.65
2021-06-12,19,78.39
2021-06-13,19,95
2021-06-14,19,100
2021-06-15,19,118.05
2021-06-16,19,112.23
2021-06-17,19,97
2021-06-18,19,89
2021-06-19,19,82.6
2021-06-20,19,93.79
2021-06-21,19,100.09
2021-06-22,19,138.05
2021-06-23,19,124.39
2021-06-24,19,105.33
2021-06-25,19,92.98
2021-06-26,19,87.86
2021-06-27,19,123.96
2021-06-28,19,103.1
2021-06-29,19,99.97
2021-06-30,19,103
2021-07-01,19,110
2021-07-02,19,105.92
2021-07-03,19,98.4
2021-07-04,19,114.52
2021-07-05,19,99.94
2021-07-06,19,133.48
2021-07-07,19,148.33
2021-07-08,19,97.68
2021-07-09,19,97.91
2021-07-10,19,94.25
2021-07-11,19,120.49
2021-07-12,19,104.94
2021-07-13,19,94.68
2021-07-14,19,96.7
2021-07-15,19,96.93
2021-07-16,19,77.56
2021-07-17,19,74.62
2021-07-18,19,110
2021-07-19,19,106
2021-07-20,19,113.59
2021-07-21,19,102
2021-07-22,19,103.16
2021-07-23,19,90.21
2021-07-24,19,87.77
2021-07-25,19,108.79
2021-07-26,19,111.8
2021-07-27,19,90.69
2021-07-28,19,91.35
2021-07-29,19,106
2021-07-30,19,65.97
2021-07-31,19,76.29
2021-08-01,19,108.41
2021-08-02,19,119.18
2021-08-03,19,127.83
2021-08-04,19,109.7
2021-08-05,19,83.14
2021-08-06,19,77.54
2021-08-07,19,59.51
2021-08-08,19,102.91
2021-08-09,19,116.29
2021-08-10,19,128.44
2021-08-11,19,144.41
2021-08-12,19,117.48
2021-08-13,19,86.94
2021-08-14,19,90.35
2021-08-15,19,78.13
2021-08-16,19,92.39
2021-08-17,19,96
2021-08-18,19,126.78
2021-08-19,19,125.08
2021-08-20,19,112.08
2021-08-21,19,95
2021-08-22,19,114.18
2021-08-23,19,121.61
2021-08-24,19,94.24
2021-08-25,19,107.63
2021-08-26,19,113.74
2021-08-27,19,100.49
2021-08-28,19,101.06
2021-08-29,19,128.48
2021-08-30,19,134.07
2021-08-31,19,145.32
2021-09-01,19,158.51
2021-09-02,19,143.93
2021-09-03,19,142.55
2021-09-04,19,138.69
2021-09-05,19,190.68
2021-09-06,19,180
2021-09-07,19,165.78
2021-09-08,19,174.23
2021-09-09,19,159.58
2021-09-10,19,155.09
2021-09-11,19,150
2021-09-12,19,200.88
2021-09-13,19,188.2
2021-09-14,19,196.58
2021-09-15,19,197.59
2021-09-16,19,187.9
2021-09-17,19,179.91
2021-09-18,19,167.66
2021-09-19,19,205
2021-09-20,19,189.99
2021-09-21,19,198.68
2021-09-22,19,161.53
2021-09-23,19,181.42
2021-09-24,19,206.07
2021-09-25,19,185.85
2021-09-26,19,185.19
2021-09-27,19,237.01
2021-09-28,19,188.12
2021-09-29,19,219.93
2021-09-30,19,194.09
2021-10-01,19,115.56
2021-10-02,19,153.84
2021-10-03,19,230
2021-10-04,19,217.54
2021-10-05,19,290.97
2021-10-06,19,428.56
2021-10-07,19,269.7
2021-10-08,19,242.1
2021-10-09,19,240.57
2021-10-10,19,240.57
2021-10-11,19,248.08
2021-10-12,19,287.31
2021-10-13,19,227.27
2021-10-14,19,254.76
2021-10-15,19,253.06
2021-10-16,19,238.29
2021-10-17,19,262.12
2021-10-18,19,214.99
2021-10-19,19,173.19
2021-10-20,19,219.71
2021-10-21,19,209.92
2021-10-22,19,256.47
2021-10-23,19,160.07
2021-10-24,19,262
2021-10-25,19,243.01
2021-10-26,19,249.97
2021-10-27,19,230.94
2021-10-28,19,190.04
2021-10-29,19,140.01
2021-10-30,19,100
2021-10-31,19,179.9
2021-11-01,19,280
2021-11-02,19,236
2021-11-03,19,193.47
2021-11-04,19,198.57
2021-11-05,19,198.57
2021-11-06,19,164.95
2021-11-07,19,270
2021-11-08,19,214.93
2021-11-09,19,230
2021-11-10,19,232.09
2021-11-11,19,230.06
2021-11-12,19,213.91
2021-11-13,19,206.21
2021-11-14,19,272.57
2021-11-15,19,279.1
2021-11-16,19,239.92
2021-11-17,19,248.95
2021-11-18,19,248.23
2021-11-19,19,269.95
2021-11-20,19,257.63
2021-11-21,19,279.97
2021-11-22,19,330.03
2021-11-23,19,330.03
2021-11-24,19,275.06
2021-11-25,19,222.26
2021-11-26,19,245.55
2021-11-27,19,238.61
2021-11-28,19,355.06
2021-11-29,19,247.07
2021-11-30,19,291.71
2021-12-01,19,291.71
2021-12-02,19,241.85
2021-12-03,19,208.87
2021-12-04,19,255.89
2021-12-05,19,265.78
2021-12-06,19,285.93
2021-12-07,19,284.3
2021-12-08,19,316.3
2021-12-09,19,271.17
2021-12-10,19,252.11
2021-12-11,19,274.54
2021-12-12,19,339.96
2021-12-13,19,360.01
2021-12-14,19,350
2021-12-15,19,404.57
2021-12-16,19,390.1
2021-12-17,19,275.36
2021-12-18,19,267.76
2021-12-19,19,445
2021-12-20,19,520
2021-12-21,19,457.16
2021-12-22,19,409.91
2021-12-23,19,270.75
2021-12-24,19,241.06
2021-12-25,19,220.02
2021-12-26,19,196.05
2021-12-27,19,149.89
2021-12-28,19,163.63
2021-12-29,19,180.97
2021-12-30,19,92.66
2021-12-31,19,140.28
2022-01-01,19,71.72
2022-01-02,19,133.51
2022-01-03,19,178.99
2022-01-04,19,175.72
2022-01-05,19,252.54
2022-01-06,19,240.97
2022-01-07,19,161.04
2022-01-08,19,240
2022-01-09,19,294.98
2022-01-10,19,309.2
2022-01-11,19,269.03
2022-01-12,19,224.89
2022-01-13,19,243.35
2022-01-14,19,261.41
2022-01-15,19,150.6
2022-01-16,19,248.92
2022-01-17,19,255.03
2022-01-18,19,227.93
2022-01-19,19,205.63
2022-01-20,19,175.12
2022-01-21,19,221.1
2022-01-22,19,243.24
2022-01-23,19,315.31
2022-01-24,19,373.75
2022-01-25,19,245.1
2022-01-26,19,184.02
2022-01-27,19,230.97
2022-01-28,19,146.32
2022-01-29,19,191.11
2022-01-30,19,245.15
2022-01-31,19,246.95
2022-02-01,19,265
2022-02-02,19,229.46
2022-02-03,19,214.98
2022-02-04,19,200.93
2022-02-05,19,138.41
2022-02-06,19,200.09
2022-02-07,19,212.97
2022-02-08,19,257.28
2022-02-09,19,221.01
2022-02-10,19,241.18
2022-02-11,19,161.7
2022-02-12,19,144.91
2022-02-13,19,190.94
2022-02-14,19,208.9
2022-02-15,19,201.78
2022-02-16,19,138.18
2022-02-17,19,163.91
2022-02-18,19,125
2022-02-19,19,139.06
2022-02-20,19,169.96
2022-02-21,19,161.75
2022-02-22,19,236.86
2022-02-23,19,160
2022-02-24,19,231.28
2022-02-25,19,300.7
2022-02-26,19,275.96
2022-02-27,19,289.37
2022-02-28,19,354.11
2022-03-01,19,385
2022-03-02,19,405.05
2022-03-03,19,410
2022-03-04,19,409.3
2022-03-05,19,454.28
2022-03-06,19,521.57
2022-03-07,19,700
2022-03-08,19,605
2022-03-09,19,440.7
2022-03-10,19,370.48
2022-03-11,19,251.07
2022-03-12,19,236.43
2022-03-13,19,435.42
2022-03-14,19,405.02
2022-03-15,19,305.97
2022-03-16,19,347.21
2022-03-17,19,347.21
2022-03-18,19,199.03
2022-03-19,19,200.83
2022-03-20,19,336.98
2022-03-21,19,351
2022-03-22,19,374.14
2022-03-23,19,371.11
2022-03-24,19,339.9
2022-03-25,19,292.24
2022-03-26,19,262.98
2022-03-27,19,304.62
2022-03-28,19,302.49
2022-03-29,19,309.97
2022-03-30,19,248.97
2022-03-31,19,232.41
2022-04-01,19,275.1
2022-04-02,19,253.45
2022-04-03,19,244.94
2022-04-04,19,309.93
2022-04-05,19,221.75
2022-04-06,19,185
2022-04-07,19,267.77
2022-04-08,19,142.63
2022-04-09,19,240.57
2022-04-10,19,296.99
2022-04-11,19,265.97
2022-04-12,19,298.95
2022-04-13,19,271.07
2022-04-14,19,228.35
2022-04-15,19,195.08
2022-04-16,19,182.55
2022-04-17,19,240.3
2022-04-18,19,239.03
2022-04-19,19,249
2022-04-20,19,220.62
2022-04-21,19,209.61
2022-04-22,19,168.19
2022-04-23,19,198.65
2022-04-24,19,273.88
2022-04-25,19,281
2022-04-26,19,267.9
2022-04-27,19,279.09
2022-04-28,19,262.08
2022-04-29,19,246.97
2022-04-30,19,249.43
2022-05-01,19,263.3
2022-05-02,19,269.94
2022-05-03,19,275.44
2022-05-04,19,263
2022-05-05,19,256.79
2022-05-06,19,222.74
2022-05-07,19,234.6
2022-05-08,19,280
2022-05-09,19,234.92
2022-05-10,19,219.3
2022-05-11,19,233.82
2022-05-12,19,220.92
2022-05-13,19,225
2022-05-14,19,225.03
2022-05-15,19,280.89
2022-05-16,19,290
2022-05-17,19,286.99
2022-05-18,19,269.27
2022-05-19,19,229.95
2022-05-20,19,201
2022-05-21,19,213.37
2022-05-22,19,214.94
2022-05-23,19,212.98
2022-05-24,19,192.94
2022-05-25,19,161.35
2022-05-26,19,74.67
2022-05-27,19,139.9
2022-05-28,19,201.38
2022-05-29,19,291.14
2022-05-30,19,254.11
2022-05-31,19,251.98
2022-06-01,19,230.65
2022-06-02,19,224.88
2022-06-03,19,199.07
2022-06-04,19,168.8
2022-06-05,19,200
2022-06-06,19,218.04
2022-06-07,19,224.14
2022-06-08,19,191.97
2022-06-09,19,217.97
2022-06-10,19,196.39
2022-06-11,19,185.31
2022-06-12,19,199.95
2022-06-13,19,288.9
2022-06-14,19,298.57
2022-06-15,19,218.79
2022-06-16,19,308.64
2022-06-17,19,328.01
2022-06-18,19,267.98
2022-06-19,19,301.58
2022-06-20,19,450.25
2022-06-21,19,530.79
2022-06-22,19,429.06
2022-06-23,19,329.94
2022-06-24,19,314.1
2022-06-25,19,326.74
2022-06-26,19,422.57
2022-06-27,19,470.9
2022-06-28,19,390.9
2022-06-29,19,479
2022-06-30,19,341.3
2022-07-01,19,350
2022-07-02,19,327
2022-07-03,19,422.97
2022-07-04,19,360
2022-07-05,19,388.23
2022-07-06,19,367.95
2022-07-07,19,383.23
2022-07-08,19,149.4
2022-07-09,19,322.13
2022-07-10,19,458.03
2022-07-11,19,480.51
2022-07-12,19,434.98
2022-07-13,19,440.26
2022-07-14,19,430.93
2022-07-15,19,349.72
2022-07-16,19,419.51
2022-07-17,19,647.27
2022-07-18,19,593.99
2022-07-19,19,573.77
2022-07-20,19,516.49
2022-07-21,19,554.99
2022-07-22,19,404.98
2022-07-23,19,429.93
2022-07-24,19,476.96
2022-07-25,19,469.37
2022-07-26,19,520.09
2022-07-27,19,595.77
2022-07-28,19,540.93
2022-07-29,19,459.23
2022-07-30,19,449.55
2022-07-31,19,524.98
2022-08-01,19,528.93
2022-08-02,19,535.07
2022-08-03,19,517.3
2022-08-04,19,444.99
2022-08-05,19,392.01
2022-08-06,19,393.3
2022-08-07,19,495.9
2022-08-08,19,469.8
2022-08-09,19,449
2022-08-10,19,539.9
2022-08-11,19,560
2022-08-12,19,503.26
2022-08-13,19,454.91
2022-08-14,19,520.01
2022-08-15,19,664.89
2022-08-16,19,747.93
2022-08-17,19,655.79
2022-08-18,19,568.99
2022-08-19,19,529.91
2022-08-20,19,592
2022-08-21,19,670.99
2022-08-22,19,794.95
2022-08-23,19,850
2022-08-24,19,766.79
2022-08-25,19,783.28
2022-08-26,19,757.61
2022-08-27,19,715.57
2022-08-28,19,871
2022-08-29,19,794.93
2022-08-30,19,757.31
2022-08-31,19,745.85
2022-09-01,19,599.97
2022-09-02,19,530
2022-09-03,19,509.93
2022-09-04,19,616.21
2022-09-05,19,627.05
2022-09-06,19,631.21
2022-09-07,19,509.97
2022-09-08,19,467.35
2022-09-09,19,491.86
2022-09-10,19,505.94
2022-09-11,19,540.64
2022-09-12,19,490
2022-09-13,19,628.63
2022-09-14,19,460.9
2022-09-15,19,450.1
2022-09-16,19,394.91
2022-09-17,19,329.61
2022-09-18,19,442.05
2022-09-19,19,549.64
2022-09-20,19,574.51
2022-09-21,19,600
2022-09-22,19,420.1
2022-09-23,19,369.99
2022-09-24,19,410.92
2022-09-25,19,443.82
2022-09-26,19,374.96
2022-09-27,19,640.42
2022-09-28,19,605
2022-09-29,19,424.93
2022-09-30,19,254.33
2022-10-01,19,324.06
2022-10-02,19,431.92
2022-10-03,19,478.1
2022-10-04,19,270.94
2022-10-05,19,390.77
2022-10-06,19,215
2022-10-07,19,234.99
2022-10-08,19,264.97
2022-10-09,19,268.59
2022-10-10,19,484.75
2019-01-01,20,32.63
2019-01-02,20,59.47
2019-01-03,20,68.38
2019-01-04,20,52.38
2019-01-05,20,56.14
2019-01-06,20,66.03
2019-01-07,20,65.9
2019-01-08,20,46.33
2019-01-09,20,56.2
2019-01-10,20,71.92
2019-01-11,20,47.19
2019-01-12,20,40.03
2019-01-13,20,44.01
2019-01-14,20,54.5
2019-01-15,20,47.35
2019-01-16,20,46.06
2019-01-17,20,54.37
2019-01-18,20,63.93
2019-01-19,20,68
2019-01-20,20,69.91
2019-01-21,20,74.62
2019-01-22,20,63.56
2019-01-23,20,78.5
2019-01-24,20,89.34
2019-01-25,20,54.64
2019-01-26,20,48.18
2019-01-27,20,50.44
2019-01-28,20,66.94
2019-01-29,20,64.91
2019-01-30,20,66.29
2019-01-31,20,59.9
2019-02-01,20,62.99
2019-02-02,20,50.43
2019-02-03,20,57.29
2019-02-04,20,59.8
2019-02-05,20,61.77
2019-02-06,20,56.3
2019-02-07,20,53.99
2019-02-08,20,53.91
2019-02-09,20,54.98
2019-02-10,20,43.1
2019-02-11,20,51.5
2019-02-12,20,48.97
2019-02-13,20,51.27
2019-02-14,20,54.97
2019-02-15,20,51.25
2019-02-16,20,46.47
2019-02-17,20,46.15
2019-02-18,20,51.91
2019-02-19,20,46.79
2019-02-20,20,50.96
2019-02-21,20,51.39
2019-02-22,20,46.34
2019-02-23,20,46.99
2019-02-24,20,50
2019-02-25,20,50.61
2019-02-26,20,50.92
2019-02-27,20,46.69
2019-02-28,20,48.54
2019-03-01,20,48.66
2019-03-02,20,48.66
2019-03-03,20,25.47
2019-03-04,20,29.02
2019-03-05,20,51.1
2019-03-06,20,41.45
2019-03-07,20,40.06
2019-03-08,20,44.04
2019-03-09,20,25.09
2019-03-10,20,30.01
2019-03-11,20,50.09
2019-03-12,20,34.77
2019-03-13,20,31.59
2019-03-14,20,35.17
2019-03-15,20,26.34
2019-03-16,20,22.78
2019-03-17,20,31
2019-03-18,20,45.72
2019-03-19,20,52.55
2019-03-20,20,49.04
2019-03-21,20,47.53
2019-03-22,20,46
2019-03-23,20,42.25
2019-03-24,20,39.4
2019-03-25,20,42.9
2019-03-26,20,46.41
2019-03-27,20,43.99
2019-03-28,20,46.65
2019-03-29,20,48
2019-03-30,20,43.08
2019-03-31,20,41.8
2019-04-01,20,45.06
2019-04-02,20,42.74
2019-04-03,20,52.34
2019-04-04,20,48.93
2019-04-05,20,46.94
2019-04-06,20,42
2019-04-07,20,49.65
2019-04-08,20,46.58
2019-04-09,20,45.94
2019-04-10,20,46.97
2019-04-11,20,52.99
2019-04-12,20,48.08
2019-04-13,20,46.28
2019-04-14,20,46.74
2019-04-15,20,48.56
2019-04-16,20,50.32
2019-04-17,20,48.09
2019-04-18,20,48.19
2019-04-19,20,43.2
2019-04-20,20,44.61
2019-04-21,20,46.08
2019-04-22,20,17.03
2019-04-23,20,41.57
2019-04-24,20,43.9
2019-04-25,20,56.47
2019-04-26,20,48.06
2019-04-27,20,39.25
2019-04-28,20,47
2019-04-29,20,46.92
2019-04-30,20,51.76
2019-05-01,20,37.25
2019-05-02,20,47.38
2019-05-03,20,44.57
2019-05-04,20,44.81
2019-05-05,20,41.32
2019-05-06,20,56.14
2019-05-07,20,68.61
2019-05-08,20,39.61
2019-05-09,20,55.24
2019-05-10,20,51.98
2019-05-11,20,37.88
2019-05-12,20,40
2019-05-13,20,48.96
2019-05-14,20,47.99
2019-05-15,20,44.37
2019-05-16,20,41.58
2019-05-17,20,52.9
2019-05-18,20,45.17
2019-05-19,20,42.34
2019-05-20,20,46.18
2019-05-21,20,44.87
2019-05-22,20,48.99
2019-05-23,20,54.17
2019-05-24,20,45.74
2019-05-25,20,44.47
2019-05-26,20,37.16
2019-05-27,20,49.92
2019-05-28,20,44.12
2019-05-29,20,51.66
2019-05-30,20,35.84
2019-05-31,20,46
2019-06-01,20,40.9
2019-06-02,20,38.13
2019-06-03,20,48.97
2019-06-04,20,44.72
2019-06-05,20,47.1
2019-06-06,20,57.4
2019-06-07,20,40.07
2019-06-08,20,30.05
2019-06-09,20,45.82
2019-06-10,20,40.68
2019-06-11,20,52.94
2019-06-12,20,48.96
2019-06-13,20,76.5
2019-06-14,20,56.79
2019-06-15,20,39.64
2019-06-16,20,45.17
2019-06-17,20,65.43
2019-06-18,20,63.1
2019-06-19,20,48.57
2019-06-20,20,50.15
2019-06-21,20,45.96
2019-06-22,20,35.38
2019-06-23,20,34.91
2019-06-24,20,50.1
2019-06-25,20,67.09
2019-06-26,20,48.88
2019-06-27,20,50.68
2019-06-28,20,63.51
2019-06-29,20,54.06
2019-06-30,20,37.94
2019-07-01,20,36.32
2019-07-02,20,50.96
2019-07-03,20,48.39
2019-07-04,20,44.98
2019-07-05,20,44.69
2019-07-06,20,29.99
2019-07-07,20,31.99
2019-07-08,20,38.35
2019-07-09,20,46.75
2019-07-10,20,51.43
2019-07-11,20,51.32
2019-07-12,20,53.92
2019-07-13,20,37.79
2019-07-14,20,39.91
2019-07-15,20,44.08
2019-07-16,20,51.96
2019-07-17,20,54.49
2019-07-18,20,54.02
2019-07-19,20,53.99
2019-07-20,20,37.53
2019-07-21,20,43.6
2019-07-22,20,53.34
2019-07-23,20,63.41
2019-07-24,20,68.16
2019-07-25,20,61.86
2019-07-26,20,52.06
2019-07-27,20,37.91
2019-07-28,20,40.3
2019-07-29,20,57.8
2019-07-30,20,49.36
2019-07-31,20,61.65
2019-08-01,20,65.01
2019-08-02,20,49
2019-08-03,20,41.02
2019-08-04,20,43.99
2019-08-05,20,55
2019-08-06,20,53.87
2019-08-07,20,42.68
2019-08-08,20,43.37
2019-08-09,20,40.07
2019-08-10,20,27.9
2019-08-11,20,49.53
2019-08-12,20,63.24
2019-08-13,20,49.94
2019-08-14,20,61
2019-08-15,20,39.96
2019-08-16,20,49.97
2019-08-17,20,37.95
2019-08-18,20,36.69
2019-08-19,20,52.19
2019-08-20,20,54.28
2019-08-21,20,68.91
2019-08-22,20,51.81
2019-08-23,20,54.12
2019-08-24,20,38.75
2019-08-25,20,46.99
2019-08-26,20,59.46
2019-08-27,20,56.05
2019-08-28,20,73.08
2019-08-29,20,56.93
2019-08-30,20,52.49
2019-08-31,20,47
2019-09-01,20,39.67
2019-09-02,20,52.37
2019-09-03,20,52.99
2019-09-04,20,40.67
2019-09-05,20,40.92
2019-09-06,20,40.07
2019-09-07,20,45.89
2019-09-08,20,51.94
2019-09-09,20,57.38
2019-09-10,20,49.98
2019-09-11,20,41.1
2019-09-12,20,44.17
2019-09-13,20,51.17
2019-09-14,20,47.99
2019-09-15,20,48.9
2019-09-16,20,60.16
2019-09-17,20,45.58
2019-09-18,20,53.17
2019-09-19,20,61.13
2019-09-20,20,51.22
2019-09-21,20,46.32
2019-09-22,20,38.5
2019-09-23,20,53.18
2019-09-24,20,51.76
2019-09-25,20,51.74
2019-09-26,20,44.69
2019-09-27,20,47.49
2019-09-28,20,37.85
2019-09-29,20,26.91
2019-09-30,20,57.34
2019-10-01,20,52.92
2019-10-02,20,49.19
2019-10-03,20,53.53
2019-10-04,20,49.22
2019-10-05,20,49.75
2019-10-06,20,38.41
2019-10-07,20,53.38
2019-10-08,20,42.81
2019-10-09,20,43.95
2019-10-10,20,43.41
2019-10-11,20,32.51
2019-10-12,20,40.13
2019-10-13,20,28.71
2019-10-14,20,48.93
2019-10-15,20,55.29
2019-10-16,20,47.74
2019-10-17,20,54.43
2019-10-18,20,39.57
2019-10-19,20,39.19
2019-10-20,20,47.1
2019-10-21,20,54.42
2019-10-22,20,53.46
2019-10-23,20,47.79
2019-10-24,20,35.8
2019-10-25,20,39.32
2019-10-26,20,33.35
2019-10-27,20,37.75
2019-10-28,20,51.03
2019-10-29,20,53.93
2019-10-30,20,53.95
2019-10-31,20,50.04
2019-11-01,20,31.98
2019-11-02,20,30.78
2019-11-03,20,38.29
2019-11-04,20,44.21
2019-11-05,20,47.56
2019-11-06,20,54.47
2019-11-07,20,45.05
2019-11-08,20,47.6
2019-11-09,20,42.75
2019-11-10,20,51.01
2019-11-11,20,47.93
2019-11-12,20,49.41
2019-11-13,20,49.05
2019-11-14,20,47.78
2019-11-15,20,46.65
2019-11-16,20,40.33
2019-11-17,20,41.77
2019-11-18,20,43.56
2019-11-19,20,58.97
2019-11-20,20,53.95
2019-11-21,20,51.98
2019-11-22,20,41.69
2019-11-23,20,36.07
2019-11-24,20,49.96
2019-11-25,20,53.93
2019-11-26,20,47.51
2019-11-27,20,48.97
2019-11-28,20,51.09
2019-11-29,20,52.3
2019-11-30,20,47.35
2019-12-01,20,47.74
2019-12-02,20,54.86
2019-12-03,20,54.86
2019-12-04,20,54.86
2019-12-05,20,48.91
2019-12-06,20,38.21
2019-12-07,20,35.01
2019-12-08,20,50.17
2019-12-09,20,50
2019-12-10,20,48.74
2019-12-11,20,51.24
2019-12-12,20,47.18
2019-12-13,20,34.97
2019-12-14,20,47.61
2019-12-15,20,47.86
2019-12-16,20,47.56
2019-12-17,20,43.85
2019-12-18,20,36.01
2019-12-19,20,34.01
2019-12-20,20,32
2019-12-21,20,34.77
2019-12-22,20,35.98
2019-12-23,20,29
2019-12-24,20,32.13
2019-12-25,20,37.24
2019-12-26,20,39.52
2019-12-27,20,39.62
2019-12-28,20,38.83
2019-12-29,20,34.46
2019-12-30,20,42.2
2019-12-31,20,43.62
2020-01-01,20,43.97
2020-01-02,20,41.91
2020-01-03,20,34.85
2020-01-04,20,40.43
2020-01-05,20,41.89
2020-01-06,20,43.06
2020-01-07,20,48.1
2020-01-08,20,42.32
2020-01-09,20,45.69
2020-01-10,20,42.1
2020-01-11,20,32.04
2020-01-12,20,44.13
2020-01-13,20,43.96
2020-01-14,20,43.92
2020-01-15,20,43.91
2020-01-16,20,40.99
2020-01-17,20,40.92
2020-01-18,20,41.14
2020-01-19,20,48.68
2020-01-20,20,45.85
2020-01-21,20,52.52
2020-01-22,20,55.53
2020-01-23,20,50.05
2020-01-24,20,43.01
2020-01-25,20,41.95
2020-01-26,20,44.35
2020-01-27,20,43.05
2020-01-28,20,42.97
2020-01-29,20,43.99
2020-01-30,20,41.96
2020-01-31,20,40.3
2020-02-01,20,31.01
2020-02-02,20,31
2020-02-03,20,39.75
2020-02-04,20,41.98
2020-02-05,20,43.63
2020-02-06,20,32.23
2020-02-07,20,31.29
2020-02-08,20,28.05
2020-02-09,20,33.05
2020-02-10,20,25.49
2020-02-11,20,32.42
2020-02-12,20,41.96
2020-02-13,20,33.86
2020-02-14,20,25.06
2020-02-15,20,2.92
2020-02-16,20,33.98
2020-02-17,20,32.4
2020-02-18,20,36.94
2020-02-19,20,34.9
2020-02-20,20,36.08
2020-02-21,20,27
2020-02-22,20,16.18
2020-02-23,20,34.08
2020-02-24,20,35.21
2020-02-25,20,36.71
2020-02-26,20,39.13
2020-02-27,20,27.77
2020-02-28,20,14.25
2020-02-29,20,31.49
2020-03-01,20,37.75
2020-03-02,20,40.93
2020-03-03,20,43.58
2020-03-04,20,30.24
2020-03-05,20,35.46
2020-03-06,20,35.46
2020-03-07,20,35.46
2020-03-08,20,40.5
2020-03-09,20,32.23
2020-03-10,20,28.1
2020-03-11,20,32.94
2020-03-12,20,38.41
2020-03-13,20,32.79
2020-03-14,20,29.27
2020-03-15,20,43.1
2020-03-16,20,35.21
2020-03-17,20,35.4
2020-03-18,20,34.48
2020-03-19,20,25.06
2020-03-20,20,15.34
2020-03-21,20,15.34
2020-03-22,20,15.34
2020-03-23,20,29.65
2020-03-24,20,28.09
2020-03-25,20,30.09
2020-03-26,20,24.94
2020-03-27,20,17.02
2020-03-28,20,17.9
2020-03-29,20,35.7
2020-03-30,20,33.53
2020-03-31,20,34.97
2020-04-01,20,27.3
2020-04-02,20,33.54
2020-04-03,20,30.5
2020-04-04,20,18.69
2020-04-05,20,41.01
2020-04-06,20,35.44
2020-04-07,20,47.64
2020-04-08,20,31.43
2020-04-09,20,33.24
2020-04-10,20,33.9
2020-04-11,20,23.84
2020-04-12,20,11.62
2020-04-13,20,37.6
2020-04-14,20,40.07
2020-04-15,20,46.56
2020-04-16,20,38.85
2020-04-17,20,26.46
2020-04-18,20,16.56
2020-04-19,20,18.83
2020-04-20,20,13.2
2020-04-21,20,26.06
2020-04-22,20,59.58
2020-04-23,20,22.5
2020-04-24,20,31
2020-04-25,20,30.98
2020-04-26,20,42.12
2020-04-27,20,28.85
2020-04-28,20,29.04
2020-04-29,20,31.46
2020-04-30,20,25.59
2020-05-01,20,26.53
2020-05-02,20,27.22
2020-05-03,20,28.97
2020-05-04,20,30.98
2020-05-05,20,25.42
2020-05-06,20,44.88
2020-05-07,20,38.96
2020-05-08,20,31.97
2020-05-09,20,14.73
2020-05-10,20,22.24
2020-05-11,20,28.76
2020-05-12,20,31.46
2020-05-13,20,29
2020-05-14,20,25.9
2020-05-15,20,26.95
2020-05-16,20,22.18
2020-05-17,20,30.37
2020-05-18,20,46.32
2020-05-19,20,51.55
2020-05-20,20,40.22
2020-05-21,20,23.35
2020-05-22,20,14.04
2020-05-23,20,14.02
2020-05-24,20,37.38
2020-05-25,20,45.87
2020-05-26,20,24.96
2020-05-27,20,25.71
2020-05-28,20,25.59
2020-05-29,20,17.46
2020-05-30,20,12.68
2020-05-31,20,23.05
2020-06-01,20,55
2020-06-02,20,38.5
2020-06-03,20,25
2020-06-04,20,27.03
2020-06-05,20,23.27
2020-06-06,20,27.93
2020-06-07,20,35.09
2020-06-08,20,42.21
2020-06-09,20,33.05
2020-06-10,20,30.17
2020-06-11,20,26.22
2020-06-12,20,25.96
2020-06-13,20,25.97
2020-06-14,20,41.07
2020-06-15,20,40.24
2020-06-16,20,41.54
2020-06-17,20,36.3
2020-06-18,20,34.22
2020-06-19,20,33
2020-06-20,20,29.64
2020-06-21,20,37.63
2020-06-22,20,41.63
2020-06-23,20,45.12
2020-06-24,20,41.23
2020-06-25,20,41.92
2020-06-26,20,32.28
2020-06-27,20,33.04
2020-06-28,20,34.9
2020-06-29,20,36.81
2020-06-30,20,40.8
2020-07-01,20,47.91
2020-07-02,20,36.98
2020-07-03,20,27.58
2020-07-04,20,25.01
2020-07-05,20,34.51
2020-07-06,20,40.84
2020-07-07,20,52.92
2020-07-08,20,47.39
2020-07-09,20,39
2020-07-10,20,36.15
2020-07-11,20,37.33
2020-07-12,20,44.76
2020-07-13,20,45.67
2020-07-14,20,44.86
2020-07-15,20,52.62
2020-07-16,20,41.2
2020-07-17,20,38.41
2020-07-18,20,37.52
2020-07-19,20,43.9
2020-07-20,20,41.82
2020-07-21,20,44.16
2020-07-22,20,43.64
2020-07-23,20,37.39
2020-07-24,20,32.22
2020-07-25,20,32.72
2020-07-26,20,37.98
2020-07-27,20,36.97
2020-07-28,20,37.47
2020-07-29,20,56.24
2020-07-30,20,49.12
2020-07-31,20,38.37
2020-08-01,20,34.14
2020-08-02,20,43.06
2020-08-03,20,41.2
2020-08-04,20,43.4
2020-08-05,20,49.22
2020-08-06,20,47.07
2020-08-07,20,41.2
2020-08-08,20,40.24
2020-08-09,20,47.29
2020-08-10,20,41.31
2020-08-11,20,45.87
2020-08-12,20,48.91
2020-08-13,20,43
2020-08-14,20,39.59
